dish_id,menu_section,dish_name,menu_description,cleaned_descriptions,contains_peanuts,contains_egg,contains_sesame,contains_fish,contains_shellfish,contains_soy,contains_meat
3746b115-7369-43c3-b821-aa6a644938c4,Appetizers,Lobster Tacos,"mango sweet chili, guacamole",mango sweet chili guacamole,0,0,0,0,1,0,1
07059e85-7250-47b4-9cec-f38837a7dde6,Especialidades (Casa Romero Specialties) - Seafood,Tilapia a la Veracruzana o al Mojo de Ajo,tilapia prepared in the style of your choice.,tilapia prepared style choice,0,0,0,0,0,0,1
acd54232-7661-4a31-90cf-afe05f4ad569,Salads,Chef Salad,"ham , turkey and american cheese over organic greens.",ham turkey american cheese organic greens,0,1,0,0,0,0,1
11aedbcc-7819-4c97-8810-a4e8bfc1fec8,Pita Roll-Ups (Individual),9. Veggie,"lettuce, tomatoes, cucumbers, carrots, onions, and pickles.",lettuce tomatoes cucumbers carrots onions pickles,0,0,0,0,0,0,0
309aca2e-ed5d-4948-a5ee-619b0a355779,Greek & Mediterranean,Beef Kabob,sirloin beef cooked with onions and peppers. served over rice with pita bread and a side of house tzatziki sauce.,sirloin beef cooked onions peppers served rice pita bread side house tzatziki sauce,0,0,0,0,0,0,1
1c0541c8-deed-445d-bafc-26c375bd5356,Fries,Nacho,"diced tomatoes, jalapenos, chopped onion, shredded lettuce with cheddar jack cheese and sour cream.",diced tomatoes jalapenos chopped onion shredded lettuce cheddar jack cheese sour cream,0,0,0,0,0,0,0
b7e7b996-a2ae-4b04-ab6d-fd936b70130d,Pasta,Arrabiatta,"bucattini, mussels, octopus.",bucattini mussels octopus,0,0,0,0,0,0,0
a18ecb51-9a65-4b20-9f92-2c863c04b247,Soup & Salad,7. Tako-Su,octopus with light vinegar.,octopus light vinegar,0,0,0,0,0,0,0
7d551f44-5e09-443d-947b-e549ffb481d8,Desserts,Bread Pudding a la Mode,"served with caramel, chocolate and wild maine blueberries.",served caramel chocolate wild maine blueberries,0,1,0,0,0,0,0
d8ee8f76-8570-46de-abda-af7b0b7ecbfe,Specialty Pizza,"Buffalo Chicken Pizza (Large 16"")","buttermilk ranch base pizza with crispy buffalo chicken, and mozzarella cheese.",buttermilk ranch base pizza crispy buffalo chicken mozzarella cheese,0,1,0,0,0,0,1
ec477281-a7b5-406a-8ef5-c6000268066f,Soups & Salads,Greek Salad,"romaine lettuce, cherry tomatoes, red onions, cucumbers, feta cheese and kalamata olives.",romaine lettuce cherry tomatoes red onions cucumbers feta cheese kalamata olives,0,0,0,0,0,0,0
99e433bd-1a24-4593-9e0c-dd05cc4f66bb,Catering Goat & Lamb,Lamb Do-Piaza (small),"lamb cooked with onions, fresh tomatoes in a thick sauce with herbs and spices.",lamb cooked onions fresh tomatoes thick sauce herbs spices,0,0,0,0,0,0,1
3da231f1-671f-451d-b224-ebb25fbfccbf,Salads,Grilled Shrimp with Salad,choose salad option,choose salad option,0,0,0,0,1,0,0
c1ebf3e9-d6fa-4f3d-b0fa-eaba9d88163e,Burgers & Sandwiches,Bacon Cheeseburger,served with lettuce & tomato.,served lettuce tomato,0,0,0,0,0,0,1
a5c002fd-c6df-4d1d-95fe-da3b4bab7381,Burgers,Bacon Cheeseburger,"all natural certified black angus ground chuck, aged grafton cheddar, crispy bacon, secret sauce, iggy’s brioche bun",natural certified black angus ground chuck aged grafton cheddar crispy bacon secret sauce iggy brioche bun,0,0,0,0,0,0,1
18a7992d-1fdd-4803-a695-8e1dad8c7107,Coy- Rice Plate,70. Com Tâm 4 Màu,four color broken rice plate.,four color broken rice plate,0,0,0,0,0,0,0
a71cb0d0-5b51-47f9-ae10-2ec7e0a16eac,Dinners,Gyro with Dinner,served with fries.,served fries,0,0,0,0,0,0,1
f51bde00-50e0-431e-8544-11006460f563,Primi Piatti,Linguine Alle Vongole Veraci,little count neck clams in your choice of scampi or fra' diavolo sauce.,little count neck clams choice scampi fra diavolo sauce,0,0,0,0,0,0,0
a5121f2f-7de0-44fb-9140-f0a040594c4d,Subs,Turkey Breast (Large),"sub roll, american, and turkey breast.",sub roll american turkey breast,0,0,0,0,0,0,1
83a6b626-e7e5-475c-9804-3eef562e37a0,Signature Wraps/ Subs,Chicken Teriyaki,"grilled chicken, teriyaki sauce, lettuce, tomato, and swiss cheese, served with chips.",grilled chicken teriyaki sauce lettuce tomato swiss cheese served chips,0,1,1,0,0,1,1
d960f3c3-b417-4cee-910c-a6bb1196f591,House Specialties,H09. Gaprow Beef,hot and spicy.,hot spicy,0,0,0,0,0,0,1
d7a6c1f0-d613-4b71-a102-ff28dd42636a,Aromatic Soups,Vietnamese Hot & Sour Soup,"shrimp, tilapia, chicken, or tofu with grape tomatoes, bean sprouts, okra and pineapple garnished with fried shallots and rice paddy herb.",shrimp tilapia chicken tofu grape tomatoes bean sprouts okra pineapple garnished fried shallots rice paddy herb,0,0,0,0,1,1,1
ad6518db-9432-4c24-be7a-bb67a609c7d7,More Hot Subs,Chicken Fajita Hot Sub (medium),"hot and spicy. chicken, onions and peppers, jalapenos and hot sauce.",hot spicy chicken onions peppers jalapenos hot sauce,0,0,1,0,0,1,1
01b0f667-11fb-40a4-944a-4812958db098,Side Orders,Chicken Wings (8 pieces),"plain or breaded. sweet and spicy asian, buffalo, honey bbq, bbq or teriyaki.",plain breaded sweet spicy asian buffalo honey bbq bbq teriyaki,0,0,0,0,0,0,1
92d216db-08e7-496c-8bdc-b7d1bbc3612b,Arepa Venezolana,Reina Pepiada,"chicken salad, avocado and mayonnaise.",chicken salad avocado mayonnaise,0,0,0,0,0,0,1
dd9004f4-d492-4978-94a5-349c512489e1,Specialty Pizza,Rabe Wht Bean,"broccoli rabe, garlic & cannellini bean.",broccoli rabe garlic cannellini bean,0,0,0,0,0,0,1
8ba842b0-b938-4f86-bc3f-24afd97c9afe,Vegetarian & Vegan Pasties,Veggie Chicken Tikka Masala (Red Curry),"marinated quorn brand vegetarian chicken, tikka masala sauce, green bell peppers & curried potatoes. served with a side of mint-yogurt.",marinated quorn brand vegetarian chicken tikka masala sauce green bell peppers curried potatoes served side,0,0,0,0,0,1,1
1f47b293-3111-4f86-81bc-2e3b28992607,Appetizers,Med-Mania Fries,enjoy these scrumptious spiced fries which are spiced with our secret connoisseur’s seasoning which will absolutely knock your socks off.,enjoy scrumptious spiced fries spiced secret connoisseur seasoning absolutely knock socks,0,0,0,0,0,0,0
1d256687-50e9-48a6-83ae-1f2ca317c250,Snacks and Spreads,Red Onion Jam,8oz.,,0,0,0,0,0,0,0
722676cc-d820-4b18-a7ed-c178245b710d,Pizza,Sooper Dooper Specialty Pizza (large 16 inch),"rich and satisfying, this pizza boasts pepperoni, sausage, spinach and feta cheese.",rich satisfying pizza boasts pepperoni sausage spinach feta cheese,0,0,0,0,0,0,1
bd76ad80-3c36-41ed-a16f-68b6356999c0,Fresh Starters,Patate Douce Fritters,"shreds of red sweet potato, white yams, yukon and yuca served with tangy tamarind sauce.",shreds red sweet potato white yams yukon yuca served tangy tamarind sauce,0,0,0,0,0,0,0
2eb5f1bb-ebd0-469f-95e2-70f0311f1e49,Makimono (Rolled Sushi),Salmon Mango Maki,"all dishes with this contain raw and uncooked fish, consuming raw or under-cooked meats, poultry shellfish or egg may increase your risk of foodborne illness.",dishes contain raw uncooked fish consuming raw meats poultry shellfish egg may increase risk foodborne illness,0,1,0,1,0,0,1
7a3f5810-7504-48b6-9258-cd3e121cf640,Appetizers,All-American Sliders,"three mini-burgers with melted american cheese, crispy onion ring and creamy coleslaw on a toasted brioche bun.",three melted american cheese crispy onion ring creamy coleslaw toasted brioche bun,0,0,0,0,0,0,1
126aeeea-70c0-4181-bf63-5db9852ec505,Shun`s Signature Dishes,SD7 Hong Shao Rou,braised pork belly with chinese garden.,braised pork belly chinese garden,0,0,0,0,0,1,1
96730aaf-400d-4abd-905f-3afc7fd7680c,Finger Foods,Garlic Bread,served with marinara sauce.,served marinara sauce,0,0,0,0,0,0,0
380d3f8e-45f7-4fa0-b72f-75b63006832d,Signature Brick Oven Pizzas,Isle Di Capri (White) (Large),"garlic butter base, atlantic shrimp, pecorino romano, whole milk mozzarella, and fresh basil",garlic butter base atlantic shrimp pecorino romano whole milk mozzarella fresh basil,0,0,0,0,1,0,0
da3d3c7e-34bd-4a22-aec3-85ecf717b49b,Specialty Sandwiches,Reuben,"hot pastrami or corned beef, melted swiss cheese, sliced pickles and mustard. served with a 1/4 lb. of macaroni salad, potato salad or coleslaw and a pickle.",hot pastrami corned beef melted swiss cheese sliced pickles mustard served lb macaroni salad potato salad coleslaw pickle,0,0,0,0,0,0,1
d32c70cc-4fdc-40be-9ef7-2b4da79129a5,Nachos,Spicy Beef Nachos (small),"tortilla chips, choice of vegan base pinto, black or refried beans, choice of shrimp, sour cream, melted cheese, pico de gallo.",tortilla chips choice vegan base pinto black refried beans choice shrimp sour cream melted cheese pico de gallo,0,0,0,0,1,0,0
ea9f343c-6a60-4e09-8e78-3f2fdca6c262,Hot Subs & Wraps,BBQ Chicken Sub,"lettuce, tomato and ranch.",lettuce tomato ranch,0,0,0,0,0,0,1
fb84cf14-4562-42ad-8aba-8faa97d6270b,Breakfast Bowls,Yucca con Tres Golpes,"boiled yucca accompanied with cooked salami, dominican cheese, topped with a fried egg and pickled red onions.",boiled yucca accompanied cooked salami dominican cheese topped fried egg pickled red onions,0,1,0,0,0,0,1
c3a797b5-ab89-4fc1-9907-7df2853977dc,Salads,Classic Caesar,tossed with homemade croutons & fresh parmesan.,tossed homemade croutons fresh parmesan,0,0,0,0,0,0,0
180731c5-e055-4028-9778-9c7f8f525ce7,Vegetable Selections,Aloo Palak,potatoes and spinach cooked in spices.,potatoes spinach cooked spices,0,0,0,0,0,0,0
572256f0-dba1-4e7b-8ebd-d88e1c9b4f9b,Menu,Queso Bean Dip,"pink taco cheese sauce, beans, pico.",pink taco cheese sauce beans pico,0,0,0,0,0,0,1
a6917310-6215-43b1-9b13-d3700e785d75,House Entrées,Mango Curry (Pork),"med spicy, gluten-free. southern thai-style yellow curry, sautéed with snow peas, mango, onions and red peppers.",med spicy southern yellow curry sautéed snow peas mango onions red peppers,0,0,0,0,0,0,1
944cae28-c526-4fc9-8f63-c7b61755fb40,Cooked - Maki,Spider Maki,"deep-fried soft shell crab, avocado, lettuce cucumber, tobiko, spicy mayo & eel sauce.",soft shell crab avocado lettuce cucumber tobiko spicy mayo eel sauce,0,1,0,0,1,0,1
7915f1a6-78da-45a4-80d7-ef3e619bd730,Subs,Sirloin Steak Tip,"comes with caramelized onion, sautéed mushroom, peppers.",comes caramelized onion sautéed mushroom peppers,0,0,0,0,0,0,1
0d72b3a2-1935-491a-a814-60cc4f53c162,Gormet pasta,Chicken Marsala,"hand cut mushrooms, chicken broth, marsala wine and a touch of cream.",hand cut mushrooms chicken broth marsala wine touch cream,0,0,0,0,0,0,1
36778c42-e336-4970-b11b-a5e57a9fc617,Beef,Beef in Black Bean Sauce (small),hot and spicy.,hot spicy,0,0,0,0,0,1,1
eed6ae75-9cb8-43f3-829d-9234a99a7f0e,Authentic: Yum-Salad,Salted-Crab Papaya Salad,"shredded green papaya mixed in spicy lime juice with slated baby-crab, roasted peanut, green bean, palm sugar, cherry tomato, garlic and fresh chili.",shredded green papaya mixed spicy lime juice slated roasted peanut green bean palm sugar cherry tomato garlic fresh chili,1,0,0,0,1,0,0
56868751-40dc-4235-9bce-d1b5fb892455,Entrées,Baked Haddock,baked‎ with buttery crumb and lemon garlic butter served with rice and sautéed vegetables.,buttery crumb lemon garlic butter served rice sautéed vegetables,0,0,0,0,0,0,1
9637782b-f767-400a-a524-69279e5386f7,Salads & Wraps,Bean Feta Wrap,"homemade rice grape leaves over lettuce, tzatziki, tomatoes, onion.",homemade rice grape leaves lettuce tzatziki tomatoes onion,0,0,0,0,0,0,0
890f3b30-622b-4d07-aeb1-9c828227cc6a,Yi Hsiang Style,Yu Hsiang Chicken (small),hot & spicy.,hot spicy,0,0,0,0,0,0,1
725831dd-e11e-457f-9fe1-5469a081ad39,Desserts,Classic Cannoli,ricotta filling.,ricotta filling,0,1,0,0,0,0,0
ec9d355e-ee5f-4646-9e17-774d8c80422e,Signature Sandwiches & Wraps,Grilled Chicken & Fresh Mozzarella Sandwich,"grilled chicken fresh mozzarella , red pepper, mayo, tomato, baby spinach, on pita wrap",grilled chicken fresh mozzarella red pepper mayo tomato baby spinach pita wrap,0,1,0,0,0,0,1
d1892090-a917-4f9f-bb59-21816050f515,Little Plates,Roasted Honey Carrots,"fennel, coriander, butter, crunchy pickles, cilantro",fennel coriander butter crunchy pickles cilantro,0,0,0,0,0,0,0
c1649be4-cff4-4b0a-904f-b15990373f6a,Phỏ (Vietnamese Noodle Soup),"45. Phỏ Chín, Nạm, Gấu, Gân, Sách (Noodle Soup with Brisket, Flank, Fatty Flank,Tendon, and Tripe) (large ( regular ))",the adventurer's choice.,adventurer choice,0,0,1,0,0,1,1
c52476ad-3404-477f-8334-e5b8e088790a,"Cold Subs, Wraps and Paninis",Cold Veggie Combo (wheat wrap),includes choice of side and a can of soda.,includes choice side soda,0,0,0,0,0,0,0
429b0c70-3e6a-4001-9775-683b756a111e,Featured Items,Grilled Street Corn,"flaming hot cheeto crumbs, smoked mayonnaise, cotija.",flaming hot cheeto crumbs smoked mayonnaise cotija,0,0,0,0,0,0,0
c7e196ac-8a8c-4524-8881-411649446aba,Soupes et Salades,Onion Soup,gratinee with swiss cheese,gratinee swiss cheese,0,0,0,0,0,0,1
cd501f6e-6369-41a4-b168-559e57858f5d,Appetizers,Housemade Chili (bowl),award winning chili. topped with melted cheddar jack cheese and tortilla chips.,award winning chili topped melted cheddar jack cheese tortilla chips,0,0,0,0,0,0,1
76216932-370e-4988-b7b0-cc0be4507a88,Tacos,Sweet Plantain Tacos,"roasted pepper salsa, feta, crunchy corn.",roasted pepper salsa feta crunchy corn,0,0,0,0,0,0,1
efa971b2-45a4-43bc-b0dc-e12b2306e9f4,Mooo à la Carte Steaks,Creekstone Farms Prime Ribeye (18 Oz.),all-natural. served with herb and marrow butter.,served herb marrow butter,0,0,0,0,0,0,1
8517d157-c134-4c10-9838-4087fb715d83,Lunch - Cold Sandwiches,Chicken Triple Deck Club,"grilled chicken, applewood smoked bacon, avocado, mayo, lettuce and tomatoes on house rustic bread.",grilled chicken applewood smoked bacon avocado mayo lettuce tomatoes house rustic bread,0,0,0,0,0,0,1
3e815f2f-37e7-420b-84c9-5192a58f308b,Dessert,Crepe Cake,thin handmade crêpes layered with ethereal light pastry cream,thin handmade crêpes layered ethereal light pastry cream,0,1,0,0,0,0,0
e03aba19-936d-458f-8032-740093d3aacd,Specialty Calzones,Alfredo Calzone with Red Crushed Pepper (small),"alfredo sauce, cheese and crushed red pepper.",alfredo sauce cheese crushed red pepper,0,0,0,0,0,0,1
532fde4f-c684-4800-aff8-e8a99208ff8e,Charcoal Grilled Shish Kebab Plates,Tandoori Chicken kebab,"chunks of boneless breast of chicken marinated with yogurt and mixed spices, skewered and charcoal grilled.",chunks boneless breast chicken marinated yogurt mixed spices skewered charcoal grilled,0,0,0,0,0,0,1
7f74e3a1-bff3-43e5-abb3-89d8ace50204,Appetizers,Chicken Fingers,choice of honey mustard or ranch.,choice honey mustard ranch,0,1,0,0,0,0,1
9fe1b718-1c44-4b31-a038-b51992ce2d92,Irie Entrées,Sweet & Sour Chicken Entrée,"served with plantain, steamed vegetables and your choice of rice and peas or white rice.",served plantain steamed vegetables choice rice peas white rice,0,1,0,0,0,1,1
089caaf8-279b-4cb1-885c-3fe6445af739,Mexican Meals,Tamales,chicken tamal.,chicken tamal,0,0,0,0,0,0,1
8128e06e-024d-41ee-beb4-c18d61465318,Salads,Deluxe Chef Salad,"cheddar and swiss cheese, boiled eggs, ham and turkey.",cheddar swiss cheese boiled eggs ham turkey,0,1,0,0,0,0,1
2608337e-4d40-4e8c-bc41-47d0b7479f25,Stir-Fried Noodles,Radna Noodle,soft large flat noodle stir-fried w/ chinese broccoli in delicious brown gravy.,soft large flat noodle chinese broccoli delicious brown gravy,0,1,0,0,0,1,1
f12e4ca7-1972-441c-8d00-faa56d31a306,Hot Subs & Wraps,Hot Veggie (small ( 9 inch )),"onion, mushroom, broccoli, green peppers, black olives and tomato.",onion mushroom broccoli green peppers black olives tomato,0,0,0,0,0,0,0
50b62638-e512-4ab9-8ead-6c3aaa6863da,Hot Gourmet Subs,Chicken Eggplant Parmesan (small),our chicken parmesan combined with breaded eggplant.,chicken parmesan combined breaded eggplant,0,1,0,0,0,0,1
2dc94981-04c1-4ddd-99aa-974d091d562b,Go Big or Go Home and Nap,The Brunch Burger,"audubon's hand pressed 8oz burger with cheddar, grilled piggery cottage bacon, an over easy egg, and a hearty smoked maple sauce all on our favorite black pepper brioche bun.",audubon hand pressed burger cheddar grilled piggery cottage bacon easy egg hearty smoked maple sauce favorite black pepper brioche bun,0,1,0,0,0,0,1
c5753cc9-8991-4ecc-a78b-520af6c297b8,Non Coffee Drinks,Dirty Chai (16 oz hot),our own housemade chai concentrate with the milk of your choice.,housemade chai concentrate milk choice,0,0,0,0,0,0,0
e4a44775-771b-42b4-b566-c4352f94ea6a,Noodles,N1. Mhee Thai,"spicy. rice vermicelli, shrimp, chicken, tofu, spiced tofu bits, chinese chive, bean sprout sautéed in chef’s special tamarind sauce, topped with egg, red pepper, crisped shallot and fresh herb.",spicy rice vermicelli shrimp chicken tofu spiced tofu bits chinese chive bean sprout sautéed chef special tamarind sauce topped egg red pepper crisped shallot fresh herb,1,1,1,0,1,1,1
5d5733e0-2f8e-43a5-a806-436e05e087c7,Lunch,Fusilli Broccoli E Salsiccia,fusilli pasta tossed with broccoli and sausage in a garlic olive oil sauce topped with parmesan.,fusilli pasta tossed broccoli sausage garlic olive oil sauce topped parmesan,0,0,0,0,0,0,1
eb1a3546-25a6-44be-85b1-d1657e57cfd8,Panini,Spicy Chicken Avocado,"roasted red peppers, lettuce, and tomato.",roasted red peppers lettuce tomato,0,0,0,0,0,0,1
4e17b480-7ec8-409f-81a9-c7f6f4d4bd7d,Especiales de La Casa,Bistec Encebollado,steak with onions.,steak onions,0,0,0,0,0,0,1
e5f13871-2a46-48b9-8fe0-75989738f41d,Entrées,Beef Barbacoa,"braised short rib, adobo marinade, sauteéd local mushrooms, pico de gallo.",braised short rib adobo marinade sauteéd local mushrooms pico de gallo,0,0,0,0,0,0,1
4a7e3569-3bb0-4ab6-b172-672342dcdeee,Desayunos/Breakfast,Huevos con Chorizo/Eggs with Chorizo,"2 eggs any style served with topical sausage, pork rind, fried plantain, beans, cream, and cheese.",eggs style served topical sausage pork rind fried plantain beans cream cheese,0,1,0,0,0,0,1
0bde4f87-f494-49e0-8c49-47d294c785c7,Entrées,"Spaghetti with Beef ""Hilib"" Sauce","spaghetti, ground beef sauce, spices.",spaghetti ground beef sauce spices,0,0,0,0,0,0,1
75907dbd-9626-425f-8346-1c669dec0626,Small Plates,Mac & Cheese Balls,with marinara sauce,marinara sauce,0,1,0,0,0,0,0
c2d09864-64c6-4315-a16a-818abea224a0,Insalate,Mista,simply dressed salad of field greens with a citrus vinaigrette.,simply dressed salad field greens citrus vinaigrette,0,0,0,0,0,0,0
4021ccfa-3a89-4f16-a727-75c162ae7c71,Sizzling Plate Dishes,#172. Sizzling Scallops in Black Pepper,hot & spicy.,hot spicy,0,0,0,0,0,0,0
bb618dec-5202-44f3-a665-cd01dea0682a,Gourmet Pizzas,Mexican Pizza (large 16 inch),"with ground beef, jalapeño pepper, banana pepper, buffalo sauce.",ground beef jalapeño pepper banana pepper buffalo sauce,0,0,0,0,0,0,1
5c84ba0c-476c-42a5-aa5a-a8059ace57bc,Sushi Entrées,Donburi Box,slices of sashimi over bed of seasoned sushi rice.,slices sashimi bed seasoned sushi rice,0,0,0,0,0,0,0
1a12fdb6-0643-4b74-af70-16c3aecec477,Entrèe‎,Seared Scallops Grenoblaise,"butternut squash purée, apple & fennel slaw, capers and beurre noisette.",butternut squash purée apple fennel slaw capers beurre noisette,0,0,0,0,0,0,0
7bfd1bdc-7e3b-4526-b8ac-d7709c6fd7b1,Salads,Tuna Salad with Salad,choose salad option,choose salad option,0,0,0,1,0,0,1
d6398793-1377-42b6-b370-ccb8c73e4009,Pizza by The Slice,Slice of Cheese Pizza and Slice of pepperoni Pizza,comes with a 20 oz. drink.,comes oz drink,0,0,0,0,0,0,0
